id,race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status_id
1,1,1,1,1,1,1,9.0,70,1
2,1,2,1,2,2,2,6.0,70,1
3,1,3,1,4,3,3,4.0,70,1
4,1,4,2,6,4,4,3.0,68,2
5,1,5,2,9,5,5,2.0,68,2
6,1,6,3,13,6,6,0.0,67,3
7,1,7,3,15,7,7,0.0,67,3
8,1,8,2,14,8,8,0.0,65,4
9,1,9,4,16,9,9,0.0,64,5
10,1,10,4,20,10,10,0.0,64,5
11,1,11,4,20,10,10,0.0,64,5
12,1,12,2,21,11,11,0.0,64,5
13,2,13,1,1,1,1,9.0,100,1
14,2,24,6,7,2,2,6.0,99,15
15,2,19,4,8,3,3,4.0,98,2
16,2,25,6,9,4,4,3.0,97,3
17,2,15,4,15,5,5,2.0,95,4
18,2,6,3,16,6,6,0.0,94,5
19,2,12,2,19,7,7,0.0,94,5
20,3,34,9,5,1,1,9.0,138,1
21,3,35,10,10,2,2,6.0,137,15
22,3,36,10,3,3,3,4.0,137,15
23,3,37,9,12,4,4,3.0,137,15
24,3,38,9,9,5,5,1.0,136,2
25,3,39,9,9,5,5,1.0,136,2
26,3,40,11,23,6,6,0.0,136,2
27,3,41,9,1,7,7,0.0,135,3
28,3,42,12,4,8,8,0.0,135,3
29,3,43,13,19,9,9,0.0,135,3
30,3,44,9,11,10,10,0.0,135,3
31,3,45,14,16,11,11,0.0,133,4
32,3,46,15,13,12,12,0.0,133,4
33,3,47,9,26,13,13,0.0,132,5
34,3,48,9,6,14,14,0.0,131,19
35,3,49,12,24,15,15,0.0,130,20
36,3,50,16,31,16,16,0.0,128,21
37,3,51,17,27,17,17,0.0,128,21
38,3,52,9,33,18,18,0.0,128,21
39,3,53,9,20,19,19,0.0,127,22
40,3,54,4,14,20,20,0.0,126,23
41,3,55,9,15,21,21,0.0,125,24
42,3,56,18,29,22,22,0.0,123,25
43,3,57,19,30,23,23,0.0,123,19
44,3,58,20,28,24,24,0.0,122,26
45,4,1,1,2,1,1,9.0,42,1
46,4,2,1,3,2,2,6.0,42,1
47,4,5,2,10,3,3,4.0,41,15
48,4,15,4,8,4,4,3.0,40,2
49,4,68,4,12,5,5,2.0,40,2
50,4,18,4,11,6,6,0.0,40,2
51,4,69,4,15,7,7,0.0,39,3
52,4,31,2,18,8,8,0.0,39,3
53,4,19,4,16,9,9,0.0,39,3
54,4,12,2,14,10,10,0.0,38,30
55,4,70,4,17,11,11,0.0,35,31
56,5,13,1,2,1,1,8.0,35,1
57,5,2,1,3,2,2,6.0,35,1
58,5,5,2,8,3,3,4.0,35,1
59,8,13,1,1,1,1,9.0,42,1
60,8,71,6,6,2,2,6.0,42,1
61,8,1,1,2,3,3,4.0,42,1
62,8,72,1,4,4,4,3.0,41,15
63,8,18,1,5,5,5,2.0,40,2
64,8,24,6,7,6,6,0.0,40,2
65,8,19,4,19,7,7,0.0,40,2
66,8,73,24,14,8,8,0.0,40,2
67,8,5,2,8,9,9,0.0,39,3
68,8,8,2,12,10,10,0.0,39,3
69,8,74,6,10,11,11,0.0,39,3
70,8,31,4,17,12,12,0.0,38,30
71,8,12,2,18,13,13,0.0,35,31
72,8,75,2,21,14,14,0.0,31,22
73,9,40,9,2,1,1,9.0,200,1
74,9,79,9,7,2,2,6.0,200,1
75,9,48,9,3,3,3,2.0,200,1
76,9,80,9,3,3,3,2.0,200,1
77,9,81,26,31,4,4,3.0,200,1
78,9,82,27,29,5,5,2.0,200,1
79,9,59,11,17,6,6,0.0,200,1
80,9,83,9,24,7,7,0.0,193,31
81,9,46,10,4,8,8,0.0,180,37
82,10,1,1,2,1,1,8.0,36,1
83,10,24,6,4,2,2,6.0,36,1
84,10,26,6,3,3,3,4.0,36,1
85,10,5,2,7,4,4,3.0,34,2
86,10,4,2,8,5,5,2.0,34,2
87,10,94,2,12,6,6,0.0,33,3
88,10,12,2,11,7,7,0.0,33,3
89,10,95,2,13,8,8,0.0,32,30
90,10,13,1,1,9,9,1.0,32,30
91,11,13,1,7,1,1,5.0,77,1
92,11,2,1,7,1,1,4.0,77,1
93,11,27,6,6,2,2,3.0,77,1
94,11,24,6,6,2,2,3.0,77,1
95,11,26,6,4,3,3,4.0,74,3
96,11,3,6,9,4,4,3.0,73,30
97,11,1,1,2,5,5,2.0,73,30
98,11,19,2,8,6,6,0.0,71,5
99,11,4,2,11,7,7,0.0,71,5
100,11,96,2,14,8,8,0.0,69,20
101,11,75,2,19,9,9,0.0,66,22
102,11,72,1,5,10,10,0.0,58,44
103,12,27,6,1,1,1,8.0,90,1
104,12,13,1,2,2,2,6.0,90,1
105,12,26,6,5,3,3,4.0,88,2
106,12,68,1,7,4,4,3.0,87,3
107,12,3,33,20,5,5,2.0,85,4
108,12,72,1,6,6,6,0.0,84,5
109,16,71,6,2,1,1,9.0,62,1
110,16,74,6,5,2,2,6.0,62,1
111,16,100,34,7,3,3,4.0,61,15
112,16,101,35,13,4,4,3.0,60,2
113,16,102,8,15,5,5,2.0,59,3
114,16,18,4,8,6,6,0.0,58,30
115,16,78,6,19,7,7,0.0,56,5
116,16,103,8,17,8,8,0.0,55,31
117,17,49,28,7,1,1,8.0,200,1
118,17,58,9,10,2,2,6.0,200,1
119,17,65,9,5,3,3,4.0,200,1
120,17,46,12,6,4,4,3.0,200,1
121,17,109,9,20,5,5,2.0,200,1
122,17,110,9,21,6,6,0.0,200,1
123,17,111,9,23,7,7,0.0,200,1
124,17,42,9,14,8,8,0.0,200,1
125,17,91,9,9,9,9,0.0,200,1
126,17,34,9,31,10,10,0.0,200,1
127,17,48,9,3,11,11,0.0,200,1
128,17,112,23,26,12,12,0.0,200,1
129,17,93,9,16,13,13,0.0,200,1
130,17,60,15,15,14,14,0.0,200,1
131,17,113,26,13,15,15,0.0,197,3
132,17,114,32,24,16,16,0.0,193,31
133,17,92,9,8,17,17,1.0,191,48
134,17,88,9,11,18,18,0.0,187,24
135,17,59,12,12,19,19,0.0,184,26
136,17,80,12,28,20,20,0.0,184,26
137,17,52,9,33,21,21,0.0,182,49
138,18,24,6,1,1,1,9.0,36,1
139,18,1,6,2,2,2,6.0,36,1
140,18,28,34,4,3,3,4.0,36,1
141,18,117,8,6,4,4,3.0,35,15
142,18,118,24,8,5,5,2.0,34,2
143,18,102,8,9,6,6,0.0,34,2
144,18,119,6,13,7,7,0.0,33,3
145,18,12,34,19,8,8,0.0,33,3
146,18,103,8,12,9,9,0.0,33,3
147,18,15,7,18,10,10,0.0,32,30
148,18,104,24,14,11,11,0.0,32,30
149,18,120,24,20,12,12,0.0,32,30
150,18,121,25,21,13,13,0.0,31,4
151,18,122,7,22,14,14,0.0,30,5
152,18,123,24,16,15,15,0.0,30,5
153,19,24,6,1,1,1,9.0,77,1
154,19,1,6,2,2,2,6.0,76,15
155,19,71,6,3,3,3,4.0,75,2
156,19,28,34,5,4,4,3.0,74,3
157,19,29,7,6,5,5,2.0,72,4
158,19,105,24,8,6,6,0.0,70,31
159,19,100,34,4,7,7,0.0,70,31
160,19,8,4,18,8,8,0.0,70,31
161,19,104,24,14,9,9,0.0,70,31
162,19,4,24,10,10,10,0.0,68,54
163,19,78,6,17,11,11,0.0,66,22
164,19,74,6,17,11,11,0.0,66,22
165,19,125,6,16,12,12,0.0,63,55
166,20,24,6,2,1,1,9.0,85,1
167,24,24,6,1,1,1,9.0,97,1
168,24,26,6,3,2,2,6.0,96,15
169,24,27,4,5,3,3,4.0,96,15
170,24,117,6,6,4,4,3.0,96,15
171,24,127,4,9,5,5,2.0,96,15
172,24,100,34,11,6,6,0.0,94,3
173,24,31,34,7,7,7,0.0,91,5
174,24,29,34,7,7,7,0.0,91,5
175,24,128,8,16,8,8,0.0,90,31
176,24,102,8,12,9,9,0.0,87,21
177,25,92,9,1,1,1,9.0,200,1
178,25,109,9,12,2,2,6.0,200,1
179,25,46,9,9,3,3,2.0,200,1
180,25,65,9,9,3,3,2.0,200,1
181,25,63,9,2,4,4,1.5,200,1
182,25,43,9,2,4,4,1.5,200,1
183,25,48,9,3,5,5,2.0,200,1
184,25,132,9,21,6,6,0.0,200,1
185,25,58,9,25,7,7,0.0,200,1
186,25,114,9,25,7,7,0.0,200,1
187,25,133,15,20,8,8,0.0,200,1
188,25,38,28,6,9,9,0.0,196,17
189,25,88,28,6,9,9,0.0,196,17
190,25,50,28,6,9,9,0.0,196,17
191,25,51,9,32,10,10,0.0,193,31
192,25,84,9,26,11,11,0.0,191,17
193,25,116,9,19,12,12,0.0,190,21
194,25,86,9,19,12,12,0.0,190,21
195,25,80,28,4,13,13,0.0,184,9
196,25,110,27,31,14,14,0.0,183,57
197,25,35,9,28,15,15,0.0,177,34
198,25,90,9,10,16,16,0.0,177,16
199,25,81,9,10,16,16,0.0,177,16
200,25,67,9,10,16,16,0.0,177,16
201,25,41,9,14,17,17,0.0,176,58
202,25,134,9,14,17,17,0.0,176,58
203,26,24,6,1,1,1,8.0,90,1
204,26,1,6,3,2,2,6.0,90,1
205,26,27,4,13,3,3,2.0,89,15
206,26,68,4,13,3,3,2.0,89,15
207,26,117,6,6,4,4,3.0,89,15
208,26,18,4,7,5,5,2.0,88,2
209,26,29,34,12,6,6,0.0,87,3
210,26,5,6,8,7,7,0.0,86,30
211,26,105,24,16,8,8,0.0,84,5
212,26,73,40,9,9,9,0.0,83,31
213,27,24,6,2,1,1,8.0,36,1
214,27,26,6,5,2,2,6.0,36,1
215,27,99,4,16,3,3,4.0,35,15
216,27,18,4,9,4,4,3.0,35,15
217,27,29,34,8,5,5,2.0,35,15
218,27,117,6,7,6,6,0.0,35,15
219,27,31,34,12,7,7,0.0,33,3
220,27,5,6,13,8,8,0.0,33,3
221,27,142,34,15,9,9,0.0,32,30
222,27,118,24,11,10,10,0.0,30,5
223,27,94,40,18,11,11,0.0,29,31
224,33,13,4,3,1,1,8.0,87,1
225,33,1,6,1,2,2,6.0,87,1
226,33,27,6,2,3,3,5.0,87,1
227,33,29,6,5,4,4,3.0,86,15
228,33,143,34,15,5,5,2.0,85,2
229,33,31,4,11,6,6,0.0,84,3
230,33,15,4,10,7,7,0.0,83,30
231,33,18,4,13,8,8,0.0,83,30
232,33,144,6,12,9,9,0.0,82,4
233,34,92,9,19,1,1,8.0,200,1
234,34,110,28,3,2,2,6.0,200,1
235,34,48,9,1,3,3,5.0,200,1
236,34,49,9,11,4,4,1.5,200,1
237,34,46,9,11,4,4,1.5,200,1
238,34,79,9,14,5,5,2.0,200,1
239,34,63,9,24,6,6,0.0,200,1
240,34,137,41,6,7,7,0.0,200,1
241,34,55,9,32,8,8,0.0,200,1
242,34,43,9,32,8,8,0.0,200,1
243,34,148,9,25,9,9,0.0,200,1
244,34,138,15,13,10,10,0.0,200,1
245,34,51,9,27,11,11,0.0,200,1
246,34,109,9,27,11,11,0.0,200,1
247,34,34,9,27,11,11,0.0,200,1
248,34,65,9,27,11,11,0.0,200,1
249,34,81,9,27,11,11,0.0,200,1
250,34,88,28,5,12,12,0.0,199,15
251,34,41,28,5,12,12,0.0,199,15
252,34,80,28,22,13,13,0.0,197,3
253,34,115,9,9,14,14,0.0,197,3
254,34,38,9,8,15,15,0.0,196,30
255,34,64,9,8,15,15,0.0,196,30
256,34,135,9,8,15,15,0.0,196,30
257,34,133,9,20,16,16,0.0,194,5
258,34,111,42,7,17,17,0.0,194,5
259,34,149,15,31,18,18,0.0,193,31
260,34,116,15,31,18,18,0.0,193,31
261,34,150,9,33,19,19,0.0,193,31
262,34,113,9,33,19,19,0.0,193,31
263,34,50,9,17,23,23,0.0,168,11
264,35,13,4,1,1,1,9.0,36,1
265,35,29,6,6,2,2,6.0,36,1
266,35,73,4,9,3,3,4.0,35,15
267,35,27,6,5,4,4,1.5,35,15
268,35,117,6,5,4,4,1.5,35,15
269,35,94,34,8,5,5,2.0,35,15
270,35,15,4,13,6,6,0.0,35,15
271,35,155,4,11,7,7,0.0,34,2
272,36,13,43,1,1,1,8.0,61,1
273,36,157,43,2,2,2,6.0,61,1
274,36,28,6,12,3,3,4.0,60,15
275,36,15,4,6,4,4,3.0,60,15
276,36,26,4,14,5,5,2.0,58,3
277,36,100,34,17,6,6,0.0,56,4
278,42,13,43,3,1,1,9.0,96,1
279,42,1,6,1,2,2,2.0,96,1
280,42,27,6,1,2,2,2.0,96,1
281,42,29,6,1,2,2,2.0,96,1
282,42,144,6,5,3,3,1.33,94,2
283,42,158,43,10,4,4,1.0,94,2
284,42,73,43,10,4,4,1.0,94,2
285,42,157,43,10,4,4,1.0,94,2
286,42,140,4,16,5,5,2.0,91,4
287,42,31,4,7,6,6,0.0,88,20
288,42,100,4,7,6,6,0.0,88,20
289,42,147,4,18,7,7,0.0,83,24
290,42,155,4,18,7,7,0.0,83,24
291,43,29,6,9,1,1,8.0,100,1
292,43,161,44,4,2,2,6.0,100,1
293,43,163,4,5,3,3,2.0,99,15
294,43,100,4,5,3,3,2.0,99,15
295,43,1,6,14,4,4,3.0,99,15
296,43,26,44,7,5,5,2.0,99,15
297,43,19,44,19,6,6,0.0,95,4
298,43,164,34,20,7,7,0.0,91,54
299,43,118,6,15,8,8,0.0,86,55
300,43,71,6,15,8,8,0.0,86,55
301,43,73,43,3,9,9,0.0,81,44
302,44,115,9,14,1,1,8.0,200,1
303,44,43,9,2,2,2,3.0,200,1
304,44,38,9,2,2,2,3.0,200,1
305,44,51,9,10,3,3,4.0,200,1
306,44,136,28,33,4,4,3.0,200,1
307,44,41,9,7,5,5,1.0,200,1
308,44,154,9,7,5,5,1.0,200,1
309,44,81,9,8,6,6,0.0,200,1
310,44,165,9,16,7,7,0.0,200,1
311,44,151,9,19,8,8,0.0,200,1
312,44,132,9,17,9,9,0.0,200,1
313,44,44,9,12,10,10,0.0,200,1
314,44,46,28,18,11,11,0.0,197,3
315,44,166,9,25,12,12,0.0,196,30
316,44,114,32,32,13,13,0.0,196,30
317,44,58,46,20,14,14,0.0,191,54
318,45,13,43,2,1,1,9.0,36,1
319,45,73,43,3,2,2,6.0,36,1
320,45,1,6,4,3,3,4.0,36,1
321,45,118,6,8,4,4,3.0,36,1
322,45,140,4,13,5,5,1.0,35,15
323,45,100,4,13,5,5,1.0,35,15
324,45,29,6,10,6,6,0.0,35,15
325,49,13,6,3,1,1,5.0,98,1
326,49,147,6,3,1,1,4.0,98,1
327,49,100,4,4,2,2,6.0,98,1
328,49,117,4,8,3,3,4.0,96,2
329,49,173,4,11,4,4,1.5,92,5
330,49,174,4,11,4,4,1.5,92,5
331,49,175,6,10,5,5,2.0,91,31
332,49,176,4,13,6,6,0.0,88,21
333,49,162,4,13,6,6,0.0,88,21
334,50,73,4,2,1,1,8.0,100,1
335,50,13,6,9,2,2,4.0,100,1
336,50,105,6,9,2,2,3.0,100,1
337,50,100,4,4,3,3,4.0,99,15
338,50,161,6,1,4,4,1.5,99,15
339,50,178,34,14,5,5,2.0,93,31
340,50,143,34,11,6,6,0.0,88,23
341,50,94,34,11,6,6,0.0,88,23
342,50,163,4,7,7,7,0.0,86,55
343,50,179,4,16,8,8,0.0,85,25
344,51,44,23,1,1,1,8.0,200,1
345,51,65,9,13,2,2,6.0,200,1
346,51,137,41,26,3,3,4.0,200,1
347,51,34,9,6,4,4,3.0,200,1
348,51,66,9,4,5,5,2.0,200,1
349,51,115,28,10,6,6,0.0,200,1
350,51,181,9,23,7,7,0.0,200,1
351,51,90,9,15,8,8,0.0,200,1
352,51,111,12,21,9,9,0.0,200,1
353,51,91,15,30,10,10,0.0,199,15
354,51,50,28,22,11,11,0.0,196,30
355,51,63,9,7,12,12,0.0,196,30
356,51,182,9,25,13,13,0.0,196,30
357,51,171,9,28,14,14,0.0,195,4
358,51,114,28,32,15,15,0.0,195,4
359,51,183,28,29,16,16,0.0,194,5
360,51,67,9,33,17,17,0.0,191,54
361,51,151,9,3,18,18,0.0,187,24
362,51,110,28,19,19,19,0.0,185,25
363,52,105,6,3,1,1,8.0,36,1
364,52,118,6,8,2,2,6.0,36,1
365,52,163,4,9,3,3,2.0,36,1
366,52,73,4,9,3,3,3.0,36,1
367,52,31,45,6,4,4,3.0,35,15
368,52,26,4,11,5,5,2.0,34,2
369,52,94,6,16,6,6,0.0,33,3
370,52,100,4,4,7,7,0.0,33,3
371,52,5,4,10,8,8,0.0,33,3
372,53,105,6,3,1,1,8.0,61,1
373,53,161,6,2,2,2,6.0,61,1
374,53,100,4,7,3,3,4.0,61,1
375,53,13,6,1,4,4,4.0,61,1
376,53,73,4,13,5,5,1.0,59,2
377,53,163,4,13,5,5,1.0,59,2
378,53,5,4,12,6,6,0.0,58,3
379,53,187,4,17,7,7,0.0,57,30
380,53,178,34,14,8,8,0.0,57,30
381,53,28,34,15,9,9,0.0,56,4
382,53,117,45,6,10,10,0.0,56,4
383,53,31,45,6,10,10,0.0,56,4
384,53,94,34,19,11,11,0.0,55,5
385,57,13,4,2,1,1,8.0,100,1
386,57,100,4,3,2,2,6.0,100,1
387,57,129,4,8,3,3,4.0,99,15
388,57,31,4,9,4,4,3.0,98,2
389,57,188,6,10,5,5,1.0,98,2
390,57,27,6,10,5,5,1.0,98,2
391,57,189,6,11,6,6,0.0,98,2
392,57,105,6,11,6,6,0.0,98,2
393,57,163,6,11,6,6,0.0,98,2
394,57,190,4,13,7,7,0.0,95,4
395,57,73,4,1,8,8,1.0,93,31
396,57,191,6,12,9,9,0.0,91,54
397,57,177,4,14,10,10,0.0,90,21
398,58,13,4,1,1,1,9.0,105,1
399,58,180,45,4,2,2,6.0,105,1
400,58,192,4,10,3,3,4.0,103,2
401,58,193,40,13,4,4,3.0,102,3
402,58,29,6,6,5,5,2.0,100,4
403,58,194,8,15,6,6,0.0,100,4
404,59,65,46,13,1,1,8.0,200,1
405,59,58,46,32,2,2,7.0,200,1
406,59,110,28,15,3,3,4.0,200,1
407,59,43,9,10,4,4,3.0,200,1
408,59,81,9,12,5,5,2.0,200,1
409,59,172,9,5,6,6,0.0,200,1
410,59,135,9,28,7,7,0.0,200,1
411,59,151,9,1,8,8,0.0,200,1
412,59,181,41,16,9,9,0.0,200,1
413,59,50,12,14,10,10,0.0,200,1
414,59,185,9,19,11,11,0.0,200,1
415,59,136,28,11,12,12,0.0,199,15
416,59,182,9,33,13,13,0.0,197,3
417,59,166,28,25,14,14,0.0,196,30
418,59,38,9,22,15,15,0.0,195,4
419,59,34,9,17,16,16,0.0,195,4
420,59,137,9,21,17,17,0.0,192,20
421,60,13,4,1,1,1,8.0,77,1
422,60,147,6,3,2,2,7.0,77,1
423,60,105,6,5,3,3,4.0,77,1
424,60,117,6,7,4,4,3.0,76,15
425,60,31,4,4,5,5,2.0,70,31
426,60,100,4,2,6,6,0.0,69,20
427,60,194,8,15,7,7,0.0,68,54
428,60,203,8,15,7,7,0.0,68,54
429,61,180,45,3,1,1,4.0,90,1
430,61,73,45,3,1,1,5.0,90,1
431,61,147,6,10,2,2,6.0,90,1
432,61,117,6,5,3,3,4.0,90,1
433,61,105,6,9,4,4,0.0,88,2
434,61,29,6,9,4,4,3.0,88,2
435,61,141,8,15,5,5,2.0,85,4
436,61,6,8,18,6,6,0.0,82,20
437,61,193,45,6,7,7,0.0,82,20
438,61,197,4,19,8,8,0.0,71,44
439,65,73,8,7,1,1,8.0,80,1
440,65,147,6,5,2,2,6.0,80,1
441,65,117,6,2,3,3,4.0,80,1
442,65,13,4,1,4,4,4.0,80,1
443,65,100,4,4,5,5,2.0,78,2
444,65,31,4,8,6,6,0.0,77,3
445,65,129,4,6,7,7,0.0,76,30
446,65,187,4,9,8,8,0.0,75,4
447,65,179,4,10,9,9,0.0,71,54
448,66,29,8,5,1,1,8.0,100,1
449,66,147,6,10,2,2,6.0,100,1
450,66,105,6,9,3,3,4.0,100,1
451,66,194,8,3,4,4,3.0,97,3
452,66,31,33,12,5,5,2.0,91,54
453,66,205,48,13,6,6,0.0,87,24
454,67,73,45,2,1,1,9.0,75,1
455,67,31,33,7,2,2,6.0,75,1
456,67,100,33,4,3,3,4.0,75,1
457,67,141,8,9,4,4,3.0,74,15
458,67,117,6,6,5,5,2.0,74,15
459,67,205,48,11,6,6,0.0,73,2
460,67,147,6,12,7,7,0.0,73,2
461,67,194,8,5,8,8,0.0,73,2
462,67,29,8,8,9,9,0.0,72,3
463,67,190,4,15,10,10,0.0,71,30
464,67,207,49,17,11,11,0.0,69,5
465,68,110,46,7,1,1,8.0,200,1
466,68,208,46,25,2,2,6.0,200,1
467,68,172,9,8,3,3,4.0,200,1
468,68,38,46,9,4,4,4.0,200,1
469,68,58,46,20,5,5,2.0,200,1
470,68,111,23,3,6,6,0.0,200,1
471,68,137,41,13,7,7,0.0,200,1
472,68,209,23,19,8,8,0.0,200,1
473,68,114,9,26,9,9,0.0,200,1
474,68,201,9,33,10,10,0.0,200,1
475,68,171,9,21,11,11,0.0,200,1
476,68,34,9,6,12,12,0.0,200,1
477,68,184,28,30,13,13,0.0,200,1
478,69,180,45,5,1,1,8.0,24,1
479,69,117,6,1,2,2,7.0,24,1
480,69,193,45,11,3,3,4.0,24,1
481,69,205,48,12,4,4,3.0,24,1
482,69,31,33,7,5,5,2.0,23,15
483,69,175,6,6,6,6,0.0,23,15
484,69,29,4,16,7,7,0.0,23,15
485,69,141,8,13,8,8,0.0,23,15
486,69,190,4,14,9,9,0.0,22,2
487,69,216,4,19,10,10,0.0,22,2
488,70,117,6,1,1,1,9.0,50,1
489,70,73,45,6,2,2,6.0,50,1
490,70,189,6,21,3,3,4.0,50,1
491,70,13,4,8,4,4,3.0,50,1
492,76,194,50,3,1,1,9.0,100,1
493,76,180,6,4,2,2,6.0,100,1
494,76,29,50,6,3,3,4.0,98,2
495,76,218,6,5,4,4,3.0,97,3
496,76,219,50,13,5,5,2.0,96,30
497,76,141,51,8,6,6,0.0,83,57
498,77,90,23,6,1,1,8.0,200,1
499,77,58,23,3,2,2,6.0,200,1
500,77,136,12,1,3,3,5.0,200,1
501,77,38,46,15,4,4,3.0,200,1
502,77,212,46,16,5,5,2.0,200,1
503,77,172,46,11,6,6,0.0,200,1
504,77,46,9,12,7,7,0.0,200,1
505,77,114,9,8,8,8,0.0,200,1
506,77,43,9,27,9,9,0.0,200,1
507,77,211,28,17,10,10,0.0,200,1
508,77,50,28,9,11,11,0.0,200,1
509,77,181,11,7,12,12,0.0,200,1
510,77,165,47,23,13,13,0.0,200,1
511,77,132,9,13,14,14,0.0,200,1
512,77,221,9,21,15,15,0.0,200,1
513,77,222,9,33,16,16,0.0,200,1
514,78,190,33,1,1,1,8.0,75,1
515,78,194,50,2,2,2,6.0,75,1
516,78,192,50,7,3,3,4.0,75,1
517,78,226,48,9,4,4,3.0,74,15
518,78,100,6,4,5,5,2.0,74,15
519,78,218,6,12,6,6,0.0,73,2
520,78,206,48,5,7,7,0.0,73,2
521,78,29,50,11,8,8,0.0,73,2
522,78,205,6,15,9,9,0.0,71,30
523,78,207,49,14,10,10,0.0,68,31
524,79,180,6,1,1,1,8.0,50,1
525,79,218,6,3,2,2,6.0,50,1
526,79,194,50,2,3,3,4.0,50,1
527,79,175,6,11,4,4,3.0,50,1
528,79,219,50,10,5,5,2.0,50,1
529,79,196,33,13,6,6,0.0,50,1
530,79,31,33,9,7,7,0.0,47,3
531,79,195,4,21,8,8,0.0,41,54
532,79,207,4,20,9,9,0.0,40,21
533,79,228,4,18,10,10,0.0,40,21
534,79,29,50,8,11,11,0.0,36,55
535,80,194,50,1,1,1,8.0,75,1
536,80,73,33,7,2,2,6.5,75,1
537,80,219,50,8,3,3,4.5,75,1
538,80,31,33,3,4,4,3.0,74,15
539,80,29,50,4,5,5,2.0,74,15
540,80,141,55,2,6,6,0.0,74,15
541,80,192,50,5,7,7,0.0,73,2
542,80,233,48,12,8,8,0.0,71,30
543,80,206,48,9,9,9,0.0,70,4
544,80,234,56,16,10,10,0.0,70,4
545,80,235,50,21,11,11,0.0,69,5
546,80,236,50,23,12,12,0.0,69,5
547,80,197,56,18,13,13,0.0,69,5
548,85,219,50,13,1,1,8.0,80,1
549,85,205,6,7,2,2,6.0,80,1
550,85,73,50,8,3,3,0.0,80,1
551,85,29,50,8,3,3,0.0,80,1
552,85,129,51,12,4,4,3.0,80,1
553,85,189,6,5,5,5,2.0,79,15
554,85,226,48,2,6,6,1.0,79,15
555,85,190,33,4,7,7,0.0,79,15
556,85,218,6,6,8,8,0.0,77,3
557,85,237,48,15,9,9,0.0,77,3
558,85,27,6,11,10,10,0.0,77,3
559,85,238,51,17,11,11,0.0,76,30
560,85,192,57,16,12,12,0.0,76,30
561,85,239,4,19,13,13,0.0,72,20
562,85,240,4,20,14,14,0.0,70,21
563,86,73,48,1,1,1,8.0,100,1
564,86,219,50,11,2,2,6.0,100,1
565,86,218,6,10,3,3,4.0,100,1
566,86,180,50,3,4,4,3.0,99,15
567,86,190,33,5,5,5,2.0,83,57
568,86,243,6,9,6,6,1.0,70,66
569,86,206,33,6,7,7,0.0,66,19
570,86,189,6,8,8,8,0.0,61,11
571,86,226,48,7,9,9,0.0,56,67
572,87,58,23,2,1,1,8.0,200,1
573,87,90,23,3,2,2,6.0,200,1
574,87,212,46,26,3,3,4.0,200,1
575,87,223,41,8,4,4,3.0,200,1
576,87,136,12,17,5,5,2.0,200,1
577,87,114,32,7,6,6,1.0,200,1
578,87,245,23,12,7,7,0.0,200,1
579,87,181,58,25,8,8,0.0,200,1
580,87,246,32,28,9,9,0.0,200,1
581,87,182,9,14,10,10,0.0,200,1
582,87,225,46,22,11,11,0.0,200,1
583,87,46,28,27,12,12,0.0,200,1
584,87,154,28,31,13,13,0.0,200,1
585,87,50,9,24,14,14,0.0,196,30
586,87,88,23,9,15,15,0.0,196,30
587,87,224,58,21,16,16,0.0,194,5
588,87,167,9,19,17,17,0.0,191,11
589,87,247,53,23,18,18,0.0,185,9
590,87,110,46,10,19,19,0.0,152,36
591,87,49,23,6,20,20,0.0,134,16
592,87,199,17,1,21,21,0.0,132,34
593,87,137,9,11,22,22,0.0,129,34
594,87,38,23,18,23,23,0.0,125,9
595,87,248,46,15,24,24,0.0,103,17
596,87,211,9,16,25,25,0.0,90,11
597,87,169,9,29,26,26,0.0,90,17
598,87,172,46,13,27,27,0.0,77,9
599,87,85,9,20,28,28,0.0,74,56
600,87,222,46,32,29,29,0.0,60,56
601,87,214,23,5,30,30,0.0,47,9
602,87,66,23,4,31,31,0.0,42,56
603,87,165,17,30,32,32,0.0,34,11
604,87,210,9,33,33,33,0.0,11,34
605,88,194,50,2,1,1,8.0,75,1
606,88,226,48,3,2,2,6.0,75,1
607,88,206,33,5,3,3,4.0,75,1
608,88,73,48,1,4,4,3.0,75,1
609,88,189,6,15,5,5,2.0,74,15
610,88,243,6,12,6,6,1.0,74,15
611,88,235,50,14,7,7,0.0,78,4
612,88,207,50,18,8,8,0.0,69,5
613,89,194,50,1,1,1,8.0,36,1
614,89,219,50,14,2,2,6.0,36,1
615,89,175,50,5,3,3,4.0,35,15
616,89,218,6,4,4,4,3.0,35,15
617,89,249,48,10,5,5,2.0,34,2
618,89,252,50,15,6,6,1.0,28,20
619,95,73,60,1,1,1,9.0,100,1
620,95,243,6,2,2,2,6.0,100,1
621,95,218,6,5,3,3,4.0,100,1
622,95,189,6,6,4,4,3.0,98,17
623,95,229,49,11,5,5,2.0,98,2
624,95,219,50,7,6,6,1.0,95,4
625,95,29,51,16,7,7,0.0,95,4
626,95,205,60,15,8,8,0.0,93,31
627,95,158,49,13,9,9,0.0,91,54
628,95,249,60,3,10,10,0.0,89,22
629,95,244,50,12,11,11,0.0,68,9
630,95,190,49,9,12,12,0.0,59,69
631,95,180,33,8,13,13,0.0,54,9
632,96,189,6,2,1,1,9.0,75,1
633,96,218,6,1,2,2,6.0,75,1
634,96,249,60,11,3,3,4.0,75,1
